Resume Preview,Top1_JD,Top1_Score,Top2_JD,Top2_Score,Top3_JD,Top3_Score
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
 B.C.A Bachelor Computer Application Pune, Maharashtra Pune University
 H.S.C. ...",Data Science_48,0.42989999055862427,Web Designing_55,0.42969998717308044,Java Developer_2,0.4228000044822693
"Technical Skills Web Technologies: Angular JS, HTML5, CSS3, SASS, Bootstrap, Jquery, Javascript. Sof...",Web Designing_55,0.46160000562667847,Web Designing_54,0.44749999046325684,Web Designing_56,0.44209998846054077
"Education Details 
January 2016 B.Sc. Information Technology Mumbai, Maharashtra University of Mumb...",Network Security Engineer_14,0.6093000173568726,Network Security Engineer_13,0.6050999760627747,Network Security Engineer_12,0.5981000065803528
"IT SKILLS Languages: C (Basic), JAVA (Basic) Web Technologies: HTML5, CSS3, Bootstrap, JavaScript, j...",Web Designing_55,0.5429999828338623,Arts_69,0.5356000065803528,Web Designing_54,0.5339000225067139
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
"Education Details 
January 2018 Bachelor's of Engineering Engineering Mumbai, Maharashtra MGM Colle...",Mechanical Engineer_34,0.5996000170707703,Mechanical Engineer_35,0.5974000096321106,Mechanical Engineer_33,0.5834000110626221
"Education Details 
June 2014 to June 2018 BE Mechanical Engineering Pune, Maharashtra Savitribai Ph...",Mechanical Engineer_35,0.5440999865531921,Mechanical Engineer_34,0.5266000032424927,Mechanical Engineer_33,0.5259000062942505
* I'm hard working person. * I'm self confident and can mould myself to all work environments.Educat...,Mechanical Engineer_35,0.6047999858856201,Mechanical Engineer_34,0.5981000065803528,Mechanical Engineer_33,0.5946000218391418
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
"Education Details 
January 2018 Bachelor's of Engineering Engineering Mumbai, Maharashtra MGM Colle...",Mechanical Engineer_34,0.5996000170707703,Mechanical Engineer_35,0.5974000096321106,Mechanical Engineer_33,0.5834000110626221
"Education Details 
June 2014 to June 2018 BE Mechanical Engineering Pune, Maharashtra Savitribai Ph...",Mechanical Engineer_35,0.5440999865531921,Mechanical Engineer_34,0.5266000032424927,Mechanical Engineer_33,0.5259000062942505
* I'm hard working person. * I'm self confident and can mould myself to all work environments.Educat...,Mechanical Engineer_35,0.6047999858856201,Mechanical Engineer_34,0.5981000065803528,Mechanical Engineer_33,0.5946000218391418
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
"Education Details 
January 2018 Bachelor's of Engineering Engineering Mumbai, Maharashtra MGM Colle...",Mechanical Engineer_34,0.5996000170707703,Mechanical Engineer_35,0.5974000096321106,Mechanical Engineer_33,0.5834000110626221
"Education Details 
June 2014 to June 2018 BE Mechanical Engineering Pune, Maharashtra Savitribai Ph...",Mechanical Engineer_35,0.5440999865531921,Mechanical Engineer_34,0.5266000032424927,Mechanical Engineer_33,0.5259000062942505
* I'm hard working person. * I'm self confident and can mould myself to all work environments.Educat...,Mechanical Engineer_35,0.6047999858856201,Mechanical Engineer_34,0.5981000065803528,Mechanical Engineer_33,0.5946000218391418
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
"Education Details 
January 2018 Bachelor's of Engineering Engineering Mumbai, Maharashtra MGM Colle...",Mechanical Engineer_34,0.5996000170707703,Mechanical Engineer_35,0.5974000096321106,Mechanical Engineer_33,0.5834000110626221
"Education Details 
June 2014 to June 2018 BE Mechanical Engineering Pune, Maharashtra Savitribai Ph...",Mechanical Engineer_35,0.5440999865531921,Mechanical Engineer_34,0.5266000032424927,Mechanical Engineer_33,0.5259000062942505
* I'm hard working person. * I'm self confident and can mould myself to all work environments.Educat...,Mechanical Engineer_35,0.6047999858856201,Mechanical Engineer_34,0.5981000065803528,Mechanical Engineer_33,0.5946000218391418
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
"Education Details 
January 2018 Bachelor's of Engineering Engineering Mumbai, Maharashtra MGM Colle...",Mechanical Engineer_34,0.5996000170707703,Mechanical Engineer_35,0.5974000096321106,Mechanical Engineer_33,0.5834000110626221
"Education Details 
June 2014 to June 2018 BE Mechanical Engineering Pune, Maharashtra Savitribai Ph...",Mechanical Engineer_35,0.5440999865531921,Mechanical Engineer_34,0.5266000032424927,Mechanical Engineer_33,0.5259000062942505
* I'm hard working person. * I'm self confident and can mould myself to all work environments.Educat...,Mechanical Engineer_35,0.6047999858856201,Mechanical Engineer_34,0.5981000065803528,Mechanical Engineer_33,0.5946000218391418
"Education Details 
May 1999 to September 2002 Diploma Mechanical Engg Mumbai, Maharashtra Institute...",Mechanical Engineer_33,0.5674999952316284,Mechanical Engineer_35,0.5658000111579895,Mechanical Engineer_34,0.5623000264167786
SKILLS: â¢ Knowledge of software / computer: Auto CAD (Included Diploma Academic Syllabus) â¢ MSCI...,Mechanical Engineer_35,0.6103000044822693,Mechanical Engineer_33,0.6035000085830688,Mechanical Engineer_34,0.6008999943733215
